@relation 'bookkeeperdataset-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 16 -O-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute Buggy=YES numeric
@attribute AVG_LOC numeric
@attribute LOC_added numeric
@attribute NAuth numeric
@attribute NFix numeric
@attribute NR numeric
@attribute LOC_touched numeric
@attribute MAX_LOC numeric
@attribute Churn numeric
@attribute WeightedAge numeric
@attribute MAX_Churn numeric
@attribute Age numeric
@attribute AVG_ChgSet numeric
@attribute MAX_ChgSets numeric
@attribute ChgSetSize numeric
@attribute AVG_Churn numeric
@attribute LOC numeric

@data
-0.007308,0.296432,-0.994951,0.977783,-0.000006,0.01745,-8.19612,-0.994951,6.206218,0.788046,9.992674,0.986377,2.153284,-0.869216,-6.708046,-7.512743,872.909208
-0.010715,-0.791365,-1.276363,0.969081,-0.000038,0.025004,-8.492397,-1.276363,5.93967,1.088489,7.733893,1.26492,1.543499,-1.158308,-6.750644,-4.874939,446.388732
-0.012913,-1.492841,-1.457835,0.963469,-0.000059,0.029874,-8.683455,-1.457835,5.767785,1.282233,6.277296,1.44454,1.150274,-1.344732,-6.778114,-3.173926,171.342818
-0.008263,-0.008558,-1.073852,0.975343,-0.000015,0.019568,-8.279189,-1.073852,6.131485,0.872283,9.359371,1.064473,1.982316,-0.95027,-6.719989,-6.773172,753.324028
-0.013176,-1.576713,-1.479533,0.962798,-0.000061,0.030457,-8.706299,-1.479533,5.747233,1.305398,6.103138,1.466017,1.103258,-1.367022,-6.781398,-2.970544,138.456893
-0.005285,0.941993,-0.827945,0.982948,0.000013,0.012968,-8.020292,-0.827945,6.364402,0.609746,11.333165,0.821074,2.515165,-0.697652,-6.682766,-9.078168,1126.031173
-0.012953,-1.505549,-1.461122,0.963367,-0.000059,0.029963,-8.686916,-1.461122,5.764671,1.285743,6.250908,1.447794,1.143151,-1.34811,-6.778612,-3.14311,166.360102
-0.012786,-1.452176,-1.447315,0.963794,-0.000058,0.029592,-8.672379,-1.447315,5.777749,1.271001,6.361736,1.434128,1.17307,-1.333925,-6.776521,-3.272535,187.287509
-0.013844,-1.790206,-1.534763,0.96109,-0.000068,0.031939,-8.764446,-1.534763,5.69492,1.364363,5.659825,1.520684,0.983581,-1.42376,-6.789759,-2.452844,54.747267
-0.014051,-1.856287,-1.551858,0.960561,-0.00007,0.032398,-8.782445,-1.551858,5.678728,1.382615,5.52261,1.537605,0.946538,-1.441322,-6.792346,-2.292604,28.837145
-0.012817,-1.462342,-1.449945,0.963713,-0.000058,0.029663,-8.675148,-1.449945,5.775258,1.273809,6.340626,1.436731,1.167371,-1.336627,-6.77692,-3.247883,183.301336
-0.013741,-1.757166,-1.526215,0.961354,-0.000067,0.03171,-8.755447,-1.526215,5.703017,1.355238,5.728433,1.512224,1.002102,-1.414979,-6.788465,-2.532964,67.702328
-0.013446,-1.663127,-1.501888,0.962107,-0.000064,0.031057,-8.729835,-1.501888,5.726059,1.329265,5.923702,1.488144,1.054817,-1.389987,-6.784782,-2.760999,104.574426
-0.010174,-0.618537,-1.231653,0.970463,-0.000033,0.023804,-8.445325,-1.231653,5.982019,1.040755,8.092765,1.220665,1.640381,-1.112378,-6.743876,-5.294029,514.153668
-0.012762,-1.444551,-1.445342,0.963855,-0.000057,0.029539,-8.670302,-1.445342,5.779618,1.268895,6.377569,1.432175,1.177344,-1.331899,-6.776223,-3.291024,190.277138
-0.013805,-1.777498,-1.531475,0.961192,-0.000067,0.031851,-8.760985,-1.531475,5.698034,1.360853,5.686213,1.51743,0.990705,-1.420383,-6.789261,-2.483659,59.729983
-0.01394,-1.820705,-1.542653,0.960846,-0.000069,0.032151,-8.772753,-1.542653,5.687447,1.372787,5.596495,1.528494,0.966484,-1.431865,-6.790953,-2.378887,42.788749
-0.012172,-1.256474,-1.396687,0.96536,-0.000052,0.028233,-8.619077,-1.396687,5.825703,1.21695,6.768106,1.384016,1.282774,-1.281916,-6.768858,-3.747093,264.021332
-0.013669,-1.734291,-1.520298,0.961537,-0.000066,0.031551,-8.749217,-1.520298,5.708621,1.34892,5.775931,1.506366,1.014925,-1.4089,-6.787569,-2.588432,76.671217
-0.013733,-1.754624,-1.525558,0.961375,-0.000067,0.031692,-8.754755,-1.525558,5.703639,1.354536,5.733711,1.511573,1.003527,-1.414304,-6.788365,-2.539127,68.698872
-0.011631,-1.083647,-1.351977,0.966742,-0.000047,0.027033,-8.572005,-1.351977,5.868051,1.169216,7.126977,1.339762,1.379656,-1.235985,-6.76209,-4.166184,331.786268
-0.013741,-1.757166,-1.526215,0.961354,-0.000067,0.03171,-8.755447,-1.526215,5.703017,1.355238,5.728433,1.512224,1.002102,-1.414979,-6.788465,-2.532964,67.702328
-0.012945,-1.503008,-1.460465,0.963387,-0.000059,0.029945,-8.686224,-1.460465,5.765294,1.285041,6.256186,1.447144,1.144575,-1.347434,-6.778512,-3.149273,167.356645
-0.002502,-0.586249,-2.657326,1.650329,0.000112,0.050538,-11.418323,-2.657326,6.103671,-0.504725,7.908961,20.411378,-0.462488,-2.089003,-5.455221,-3.575482,634.158864
-0.013661,-1.73175,-1.51964,0.961558,-0.000066,0.031533,-8.748525,-1.51964,5.709244,1.348218,5.781209,1.505716,1.01635,-1.408225,-6.78747,-2.594595,77.66776
-0.013319,-1.622462,-1.491368,0.962432,-0.000063,0.030774,-8.718759,-1.491368,5.736024,1.318033,6.008142,1.477731,1.077613,-1.37918,-6.78319,-2.859608,120.519116
-0.013582,-1.706334,-1.513065,0.961761,-0.000065,0.031357,-8.741603,-1.513065,5.715472,1.341198,5.833984,1.499208,1.030597,-1.40147,-6.786474,-2.656226,87.633192
-0.00283,-1.644523,-3.209034,1.558079,0.000134,0.063211,-12.856327,-3.209034,6.43826,-0.694876,6.345997,17.91212,-0.994766,-2.500577,-6.061022,-1.237693,239.286679
-0.013645,-1.726667,-1.518325,0.961598,-0.000066,0.031498,-8.747141,-1.518325,5.71049,1.346814,5.791764,1.504414,1.019199,-1.406874,-6.78727,-2.606921,79.660846
-0.011679,-1.098896,-1.355922,0.96662,-0.000047,0.027139,-8.576158,-1.355922,5.864315,1.173428,7.095312,1.343666,1.371107,-1.240038,-6.762687,-4.129205,325.807009
-0.013032,-1.530965,-1.467697,0.963164,-0.00006,0.030139,-8.693838,-1.467697,5.758443,1.292762,6.198133,1.454302,1.128903,-1.354864,-6.779607,-3.081479,156.39467
-0.01226,-1.284432,-1.403919,0.965136,-0.000053,0.028427,-8.626691,-1.403919,5.818852,1.224671,6.710053,1.391175,1.267102,-1.289345,-6.769953,-3.679299,253.059358
-0.013669,-1.734291,-1.520298,0.961537,-0.000066,0.031551,-8.749217,-1.520298,5.708621,1.34892,5.775931,1.506366,1.014925,-1.4089,-6.787569,-2.588432,76.671217
-0.013582,-1.706334,-1.513065,0.961761,-0.000065,0.031357,-8.741603,-1.513065,5.715472,1.341198,5.833984,1.499208,1.030597,-1.40147,-6.786474,-2.656226,87.633192
-0.013765,-1.76479,-1.528188,0.961293,-0.000067,0.031763,-8.757524,-1.528188,5.701148,1.357344,5.712601,1.514176,0.997828,-1.417005,-6.788763,-2.514475,64.712699
-0.006798,0.459093,-0.952871,0.979084,-0.000001,0.016321,-8.151817,-0.952871,6.246075,0.74312,10.330435,0.944726,2.244466,-0.825987,-6.701676,-7.90718,936.687971
-0.013645,-1.726667,-1.518325,0.961598,-0.000066,0.031498,-8.747141,-1.518325,5.71049,1.346814,5.791764,1.504414,1.019199,-1.406874,-6.78727,-2.606921,79.660846
-0.012937,-1.500466,-1.459807,0.963408,-0.000059,0.029927,-8.685531,-1.459807,5.765917,1.284339,6.261463,1.446493,1.146,-1.346759,-6.778412,-3.155436,168.353188
-0.010238,-0.63887,-1.236913,0.970301,-0.000034,0.023945,-8.450863,-1.236913,5.977037,1.046371,8.050544,1.225872,1.628983,-1.117781,-6.744672,-5.244725,506.181322
-0.013383,-1.642795,-1.496628,0.962269,-0.000063,0.030916,-8.724297,-1.496628,5.731041,1.323649,5.965922,1.482938,1.066215,-1.384584,-6.783986,-2.810303,112.546771
-0.013637,-1.724125,-1.517668,0.961619,-0.000066,0.03148,-8.746448,-1.517668,5.711113,1.346112,5.797041,1.503763,1.020624,-1.406198,-6.787171,-2.613084,80.65739
-0.013653,-1.729208,-1.518983,0.961578,-0.000066,0.031516,-8.747833,-1.518983,5.709867,1.347516,5.786486,1.505065,1.017774,-1.407549,-6.78737,-2.600758,78.664303
-0.012626,-1.401344,-1.434165,0.964201,-0.000056,0.029239,-8.658534,-1.434165,5.790205,1.256962,6.467287,1.421112,1.201565,-1.320416,-6.774531,-3.395797,207.218372
-0.013239,-1.597046,-1.484793,0.962635,-0.000062,0.030598,-8.711836,-1.484793,5.742251,1.311014,6.060917,1.471223,1.09186,-1.372426,-6.782195,-2.921239,130.484548
-0.013072,-1.543673,-1.470985,0.963062,-0.00006,0.030227,-8.697299,-1.470985,5.755329,1.296272,6.171745,1.457556,1.12178,-1.358241,-6.780104,-3.050664,151.411955
-0.012905,-1.4903,-1.457177,0.963489,-0.000059,0.029857,-8.682763,-1.457177,5.768408,1.281531,6.282573,1.44389,1.151699,-1.344057,-6.778014,-3.180089,172.339361
-0.013,-1.520799,-1.465067,0.963245,-0.00006,0.030069,-8.691069,-1.465067,5.760934,1.289955,6.219243,1.451699,1.134602,-1.352162,-6.779209,-3.106132,160.380843
-0.013486,-1.675835,-1.505175,0.962005,-0.000064,0.031145,-8.733296,-1.505175,5.722945,1.332775,5.897314,1.491398,1.047694,-1.393365,-6.78528,-2.730183,99.59171
-0.014044,-1.853746,-1.551201,0.960582,-0.00007,0.03238,-8.781752,-1.551201,5.679351,1.381913,5.527887,1.536954,0.947963,-1.440646,-6.792247,-2.298767,29.833688
-0.013558,-1.698709,-1.511093,0.961822,-0.000065,0.031304,-8.739526,-1.511093,5.71734,1.339092,5.849816,1.497255,1.034871,-1.399444,-6.786176,-2.674715,90.622821
-0.013948,-1.823247,-1.543311,0.960826,-0.000069,0.032169,-8.773446,-1.543311,5.686824,1.373489,5.591218,1.529144,0.965059,-1.432541,-6.791053,-2.372724,41.792206
-0.012013,-1.205643,-1.383537,0.965766,-0.00005,0.02788,-8.605232,-1.383537,5.838158,1.20291,6.873656,1.371,1.311269,-1.268407,-6.766867,-3.870355,283.952196
-0.011225,-0.954026,-1.318444,0.967779,-0.000043,0.026133,-8.536701,-1.318444,5.899813,1.133415,7.396131,1.306571,1.452317,-1.201537,-6.757014,-4.480501,382.609969
-0.011551,-1.058231,-1.345402,0.966946,-0.000046,0.026857,-8.565082,-1.345402,5.874279,1.162196,7.179753,1.333254,1.393903,-1.22923,-6.761095,-4.227814,341.7517
-0.012387,-1.325097,-1.41444,0.964811,-0.000054,0.02871,-8.637767,-1.41444,5.808888,1.235903,6.625613,1.401588,1.244306,-1.300153,-6.771545,-3.58069,237.114667
-0.012348,-1.312389,-1.411152,0.964912,-0.000054,0.028621,-8.634306,-1.411152,5.812002,1.232393,6.652,1.398334,1.25143,-1.296775,-6.771047,-3.611505,242.097383
-0.013399,-1.647878,-1.497943,0.962229,-0.000064,0.030951,-8.725681,-1.497943,5.729796,1.325053,5.955367,1.484239,1.063366,-1.385935,-6.784185,-2.797977,110.553685
-0.012865,-1.477592,-1.45389,0.963591,-0.000058,0.029768,-8.679301,-1.45389,5.771522,1.278021,6.308961,1.440636,1.158823,-1.34068,-6.777517,-3.210904,177.322077
-0.013446,-1.663127,-1.501888,0.962107,-0.000064,0.031057,-8.729835,-1.501888,5.726059,1.329265,5.923702,1.488144,1.054817,-1.389987,-6.784782,-2.760999,104.574426
-0.012849,-1.472509,-1.452575,0.963631,-0.000058,0.029733,-8.677917,-1.452575,5.772767,1.276617,6.319516,1.439334,1.161672,-1.339329,-6.777318,-3.22323,179.315163
-0.012563,-1.381012,-1.428905,0.964363,-0.000056,0.029098,-8.652996,-1.428905,5.795187,1.251346,6.509507,1.415905,1.212962,-1.315013,-6.773735,-3.445102,215.190717
-0.013988,-1.835955,-1.546598,0.960724,-0.000069,0.032257,-8.776907,-1.546598,5.683711,1.376999,5.56483,1.532398,0.957936,-1.435918,-6.79155,-2.341908,36.80949
-0.013494,-1.678377,-1.505833,0.961985,-0.000064,0.031163,-8.733988,-1.505833,5.722322,1.333477,5.892037,1.492049,1.046269,-1.39404,-6.785379,-2.72402,98.595167
-0.013327,-1.625003,-1.492025,0.962412,-0.000063,0.030792,-8.719451,-1.492025,5.735401,1.318735,6.002865,1.478382,1.076188,-1.379856,-6.783289,-2.853445,119.522573
-0.014028,-1.848663,-1.549886,0.960622,-0.00007,0.032345,-8.780368,-1.549886,5.680597,1.380509,5.538442,1.535652,0.950812,-1.439295,-6.792048,-2.311093,31.826774
-0.013884,-1.802914,-1.538051,0.960988,-0.000068,0.032027,-8.767908,-1.538051,5.691807,1.367873,5.633438,1.523938,0.976457,-1.427137,-6.790256,-2.422029,49.764551
-0.013964,-1.82833,-1.544626,0.960785,-0.000069,0.032204,-8.77483,-1.544626,5.685579,1.374893,5.580663,1.530446,0.96221,-1.433892,-6.791252,-2.360398,39.79912
-0.008741,-0.161053,-1.113302,0.974123,-0.000019,0.020627,-8.320723,-1.113302,6.094118,0.914401,9.042719,1.103521,1.896832,-0.990797,-6.725961,-6.403386,693.531438
-0.012945,-1.503008,-1.460465,0.963387,-0.000059,0.029945,-8.686224,-1.460465,5.765294,1.285041,6.256186,1.447144,1.144575,-1.347434,-6.778512,-3.149273,167.356645
-0.012714,-1.429302,-1.441397,0.963977,-0.000057,0.029433,-8.666149,-1.441397,5.783354,1.264684,6.409234,1.42827,1.185892,-1.327846,-6.775626,-3.328003,196.256397
-0.013096,-1.551298,-1.472958,0.963001,-0.000061,0.03028,-8.699376,-1.472958,5.753461,1.298378,6.155913,1.459509,1.117505,-1.360268,-6.780403,-3.032175,148.422325
-0.013048,-1.536048,-1.469012,0.963123,-0.00006,0.030174,-8.695223,-1.469012,5.757198,1.294166,6.187578,1.455604,1.126054,-1.356215,-6.779806,-3.069153,154.401584
-0.013526,-1.688543,-1.508463,0.961903,-0.000065,0.031233,-8.736757,-1.508463,5.719831,1.336285,5.870926,1.494652,1.04057,-1.396742,-6.785778,-2.699368,94.608994
-0.013223,-1.591963,-1.483478,0.962676,-0.000062,0.030563,-8.710452,-1.483478,5.743497,1.30961,6.071472,1.469922,1.09471,-1.371075,-6.781995,-2.933565,132.477634
-0.013152,-1.569089,-1.47756,0.962859,-0.000061,0.030404,-8.704222,-1.47756,5.749102,1.303292,6.11897,1.464064,1.107532,-1.364996,-6.7811,-2.989033,141.446523
-0.012483,-1.355596,-1.42233,0.964567,-0.000055,0.028921,-8.646074,-1.42233,5.801415,1.244326,6.562282,1.409397,1.22721,-1.308258,-6.772739,-3.506733,225.156149
-0.01347,-1.670752,-1.50386,0.962046,-0.000064,0.03111,-8.731911,-1.50386,5.724191,1.331371,5.907869,1.490096,1.050543,-1.392014,-6.785081,-2.742509,101.584796
-0.013239,-1.597046,-1.484793,0.962635,-0.000062,0.030598,-8.711836,-1.484793,5.742251,1.311014,6.060917,1.471223,1.09186,-1.372426,-6.782195,-2.921239,130.484548
-0.006858,-1.976493,-3.016982,1.639207,0.000071,0.060191,-11.796977,-3.016982,5.763014,-0.120748,5.022154,20.767366,-1.241815,-2.458474,-5.509663,-0.20427,89.049751
-0.012889,-1.485217,-1.455862,0.96353,-0.000059,0.029821,-8.681378,-1.455862,5.769653,1.280127,6.293128,1.442588,1.154548,-1.342706,-6.777815,-3.192415,174.332447
-0.012563,-1.381012,-1.428905,0.964363,-0.000056,0.029098,-8.652996,-1.428905,5.795187,1.251346,6.509507,1.415905,1.212962,-1.315013,-6.773735,-3.445102,215.190717
-0.01355,-1.696168,-1.510435,0.961842,-0.000065,0.031286,-8.738834,-1.510435,5.717963,1.33839,5.855094,1.496604,1.036296,-1.398768,-6.786076,-2.680878,91.619364
-0.013144,-1.566547,-1.476903,0.962879,-0.000061,0.030386,-8.70353,-1.476903,5.749725,1.30259,6.124248,1.463414,1.108957,-1.36432,-6.781,-2.995196,142.443066
-0.013255,-1.602129,-1.486108,0.962595,-0.000062,0.030633,-8.713221,-1.486108,5.741006,1.312418,6.050362,1.472525,1.089011,-1.373777,-6.782394,-2.908913,128.491462
-0.013629,-1.721584,-1.51701,0.961639,-0.000066,0.031463,-8.745756,-1.51701,5.711735,1.34541,5.802319,1.503112,1.022049,-1.405523,-6.787071,-2.619247,81.653933
-0.013852,-1.792748,-1.53542,0.96107,-0.000068,0.031957,-8.765139,-1.53542,5.694298,1.365065,5.654548,1.521335,0.982156,-1.424435,-6.789858,-2.446681,53.750724
-0.013749,-1.759707,-1.526873,0.961334,-0.000067,0.031727,-8.75614,-1.526873,5.702394,1.35594,5.723156,1.512874,1.000678,-1.415655,-6.788564,-2.526801,66.705785
-0.013622,-1.719042,-1.516353,0.961659,-0.000066,0.031445,-8.745064,-1.516353,5.712358,1.344708,5.807596,1.502462,1.023473,-1.404847,-6.786972,-2.625411,82.650476
-0.013956,-1.825788,-1.543968,0.960805,-0.000069,0.032186,-8.774138,-1.543968,5.686202,1.374191,5.58594,1.529795,0.963635,-1.433216,-6.791152,-2.366561,40.795663
-0.012809,-1.459801,-1.449287,0.963733,-0.000058,0.029645,-8.674456,-1.449287,5.775881,1.273107,6.345904,1.43608,1.168796,-1.335952,-6.77682,-3.254046,184.297879
-0.013876,-1.800373,-1.537393,0.961009,-0.000068,0.03201,-8.767215,-1.537393,5.692429,1.367171,5.638715,1.523287,0.977882,-1.426462,-6.790157,-2.428192,50.761095
-0.013805,-1.777498,-1.531475,0.961192,-0.000067,0.031851,-8.760985,-1.531475,5.698034,1.360853,5.686213,1.51743,0.990705,-1.420383,-6.789261,-2.483659,59.729983
-0.013948,-1.823247,-1.543311,0.960826,-0.000069,0.032169,-8.773446,-1.543311,5.686824,1.373489,5.591218,1.529144,0.965059,-1.432541,-6.791053,-2.372724,41.792206
-0.012364,-1.317472,-1.412467,0.964872,-0.000054,0.028657,-8.63569,-1.412467,5.810756,1.233797,6.641445,1.399635,1.248581,-1.298126,-6.771246,-3.599179,240.104296
-0.012077,-1.225975,-1.388797,0.965604,-0.000051,0.028021,-8.61077,-1.388797,5.833176,1.208526,6.831436,1.376206,1.299871,-1.27381,-6.767663,-3.82105,275.979851
-0.013327,-1.625003,-1.492025,0.962412,-0.000063,0.030792,-8.719451,-1.492025,5.735401,1.318735,6.002865,1.478382,1.076188,-1.379856,-6.783289,-2.853445,119.522573
-0.013972,-1.830871,-1.545283,0.960765,-0.000069,0.032222,-8.775522,-1.545283,5.684956,1.375595,5.575385,1.531097,0.960785,-1.434567,-6.791351,-2.354234,38.802577
-0.013223,-1.591963,-1.483478,0.962676,-0.000062,0.030563,-8.710452,-1.483478,5.743497,1.30961,6.071472,1.469922,1.09471,-1.371075,-6.781995,-2.933565,132.477634
-0.012172,-1.256474,-1.396687,0.96536,-0.000052,0.028233,-8.619077,-1.396687,5.825703,1.21695,6.768106,1.384016,1.282774,-1.281916,-6.768858,-3.747093,264.021332
-0.013685,-1.739375,-1.521613,0.961497,-0.000066,0.031586,-8.750602,-1.521613,5.707376,1.350324,5.765376,1.507668,1.012076,-1.410251,-6.787768,-2.576106,74.678131
-0.013757,-1.762249,-1.52753,0.961314,-0.000067,0.031745,-8.756832,-1.52753,5.701771,1.356642,5.717878,1.513525,0.999253,-1.41633,-6.788664,-2.520638,65.709242
-0.013677,-1.736833,-1.520955,0.961517,-0.000066,0.031569,-8.749909,-1.520955,5.707999,1.349622,5.770653,1.507017,1.0135,-1.409576,-6.787669,-2.582269,75.674674
-0.013669,-1.734291,-1.520298,0.961537,-0.000066,0.031551,-8.749217,-1.520298,5.708621,1.34892,5.775931,1.506366,1.014925,-1.4089,-6.787569,-2.588432,76.671217
-0.006316,-1.803666,-2.972271,1.640589,0.000076,0.058991,-11.749905,-2.972271,5.805362,-0.168482,5.381026,20.723112,-1.144933,-2.412544,-5.502895,-0.623361,156.814686
-0.010962,-0.870154,-1.296746,0.96845,-0.00004,0.025551,-8.513857,-1.296746,5.920364,1.11025,7.57029,1.285094,1.499333,-1.179247,-6.753729,-4.683883,415.495894
-0.011687,-1.101438,-1.356579,0.9666,-0.000047,0.027157,-8.57685,-1.356579,5.863692,1.17413,7.090035,1.344317,1.369683,-1.240713,-6.762787,-4.123042,324.810466
-0.012547,-1.375929,-1.42759,0.964404,-0.000055,0.029063,-8.651612,-1.42759,5.796433,1.249942,6.520062,1.414604,1.215812,-1.313662,-6.773536,-3.457428,217.183804
-0.012722,-1.431843,-1.442055,0.963957,-0.000057,0.029451,-8.666841,-1.442055,5.782732,1.265386,6.403956,1.428921,1.184468,-1.328522,-6.775725,-3.32184,195.259854
-0.00925,-0.323714,-1.155383,0.972822,-0.000024,0.021756,-8.365026,-1.155383,6.054261,0.959327,8.704957,1.145172,1.80565,-1.034026,-6.732331,-6.008948,629.752675
-0.012212,-1.269182,-1.399974,0.965258,-0.000052,0.028321,-8.622538,-1.399974,5.822589,1.22046,6.741718,1.38727,1.27565,-1.285293,-6.769355,-3.716278,259.038617
-0.013303,-1.617379,-1.490053,0.962473,-0.000063,0.030739,-8.717374,-1.490053,5.737269,1.316629,6.018697,1.47643,1.080463,-1.377829,-6.782991,-2.871934,122.512203
-0.013669,-1.734291,-1.520298,0.961537,-0.000066,0.031551,-8.749217,-1.520298,5.708621,1.34892,5.775931,1.506366,1.014925,-1.4089,-6.787569,-2.588432,76.671217
-0.011543,-1.055689,-1.344744,0.966966,-0.000046,0.026839,-8.56439,-1.344744,5.874902,1.161494,7.18503,1.332603,1.395328,-1.228555,-6.760995,-4.233978,342.748243
-0.012332,-1.307306,-1.409837,0.964953,-0.000053,0.028586,-8.632921,-1.409837,5.813247,1.230989,6.662555,1.397032,1.254279,-1.295425,-6.770848,-3.623831,244.090469
-0.013821,-1.782581,-1.53279,0.961151,-0.000068,0.031886,-8.76237,-1.53279,5.696789,1.362257,5.675658,1.518732,0.987855,-1.421734,-6.78946,-2.471333,57.736897
-0.014036,-1.851204,-1.550543,0.960602,-0.00007,0.032363,-8.78106,-1.550543,5.679974,1.381211,5.533165,1.536303,0.949387,-1.439971,-6.792147,-2.30493,30.830231
-0.013725,-1.752082,-1.5249,0.961395,-0.000067,0.031674,-8.754063,-1.5249,5.704262,1.353834,5.738988,1.510922,1.004952,-1.413628,-6.788266,-2.54529,69.695415
-0.013399,-1.647878,-1.497943,0.962229,-0.000064,0.030951,-8.725681,-1.497943,5.729796,1.325053,5.955367,1.484239,1.063366,-1.385935,-6.784185,-2.797977,110.553685
-0.013,-1.520799,-1.465067,0.963245,-0.00006,0.030069,-8.691069,-1.465067,5.760934,1.289955,6.219243,1.451699,1.134602,-1.352162,-6.779209,-3.106132,160.380843
-0.011862,-1.157353,-1.371044,0.966153,-0.000049,0.027545,-8.59208,-1.371044,5.849991,1.189573,6.973929,1.358635,1.338339,-1.255573,-6.764976,-3.987454,302.886516
-0.012969,-1.510632,-1.462437,0.963326,-0.000059,0.029998,-8.6883,-1.462437,5.763426,1.287147,6.240353,1.449096,1.140301,-1.349461,-6.778811,-3.130784,164.367016
-0.013295,-1.614837,-1.489395,0.962493,-0.000063,0.030721,-8.716682,-1.489395,5.737892,1.315927,6.023975,1.475779,1.081887,-1.377154,-6.782891,-2.878097,123.508746
-0.013566,-1.701251,-1.51175,0.961802,-0.000065,0.031321,-8.740218,-1.51175,5.716718,1.339794,5.844539,1.497906,1.033446,-1.400119,-6.786275,-2.668552,89.626278
-0.013598,-1.711417,-1.51438,0.96172,-0.000065,0.031392,-8.742987,-1.51438,5.714226,1.342602,5.823429,1.500509,1.027748,-1.402821,-6.786673,-2.6439,85.640105
-0.01402,-1.846121,-1.549228,0.960643,-0.000069,0.032327,-8.779676,-1.549228,5.681219,1.379807,5.54372,1.535002,0.952237,-1.43862,-6.791948,-2.317256,32.823318
-0.012125,-1.241225,-1.392742,0.965482,-0.000051,0.028127,-8.614923,-1.392742,5.82944,1.212738,6.799771,1.380111,1.291322,-1.277863,-6.768261,-3.784072,270.000592
-0.013558,-1.698709,-1.511093,0.961822,-0.000065,0.031304,-8.739526,-1.511093,5.71734,1.339092,5.849816,1.497255,1.034871,-1.399444,-6.786176,-2.674715,90.622821
-0.013637,-1.724125,-1.517668,0.961619,-0.000066,0.03148,-8.746448,-1.517668,5.711113,1.346112,5.797041,1.503763,1.020624,-1.406198,-6.787171,-2.613084,80.65739
-0.013932,-1.818164,-1.541996,0.960866,-0.000069,0.032133,-8.772061,-1.541996,5.68807,1.372085,5.601773,1.527843,0.967909,-1.43119,-6.790853,-2.38505,43.785292
-0.013494,-1.678377,-1.505833,0.961985,-0.000064,0.031163,-8.733988,-1.505833,5.722322,1.333477,5.892037,1.492049,1.046269,-1.39404,-6.785379,-2.72402,98.595167
