Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,No sampling,3.0,0.0,732.0,2.0,1.0,0.6,1.0,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,logistic,NO K-Param,no fs,19,19,No sampling,5.0,0.0,732.0,0.0,1.0,1.0,1.0,1.0,1.0
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Ibk,1,no fs,19,19,No sampling,5.0,0.0,732.0,0.0,1.0,1.0,1.0,1.0,1.0
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,No sampling,2.0,35.0,697.0,3.0,0.05405405405405406,0.4,0.8975409836065574,0.0842924404917607,0.09523809523809523
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,oversampling,0.0,1.0,731.0,5.0,0.0,0.0,0.6229508196721312,-0.0022665457842158264,0.0
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,undersampling,5.0,725.0,7.0,0.0,0.00684931506849315,1.0,0.8583333333333333,1.3098924952516193E-4,0.013605442176870748
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.8288251366120218,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,oversampling,4.0,202.0,530.0,1.0,0.019417475728155338,0.8,0.8256830601092896,0.024998859541079436,0.03791469194312796
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,pca,19,7,undersampling,5.0,732.0,0.0,0.0,0.0067842605156037995,1.0,0.6254098360655738,0.0,0.013477088948787061
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Ibk,NO K-Param,pca,19,7,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.8207650273224044,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,19,pca,19,7,oversampling,2.0,54.0,678.0,3.0,0.03571428571428571,0.4,0.7165300546448088,0.05378741806878802,0.06557377049180328
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,1,pca,19,7,undersampling,5.0,290.0,442.0,0.0,0.01694915254237288,1.0,0.8019125683060109,0.020261288104515187,0.03333333333333333
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Ibk,1,pca,19,7,smote,1.0,4.0,728.0,4.0,0.2,0.2,0.5117486338797814,0.19453551912568498,0.20000000000000004
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,oversampling,1.0,59.0,673.0,4.0,0.016666666666666666,0.2,0.7816939890710383,0.018475848219003593,0.03076923076923077
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,undersampling,5.0,537.0,195.0,0.0,0.00922509225092251,1.0,0.7553278688524591,0.004902959124406935,0.018281535648994516
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,smote,1.0,9.0,723.0,4.0,0.1,0.2,0.8004098360655738,0.1254221816522109,0.13333333333333333
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,Random Forest,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.8030054644808743,0.0,NaN
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,logistic,NO K-Param,pca,19,7,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.8275956284153005,0.0,NaN
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,Ibk,1,pca,19,7,No sampling,1.0,3.0,729.0,4.0,0.25,0.2,0.5122950819672131,0.217503412710455,0.22222222222222224
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,Naive Bayes,NO K-Param,pca,19,7,No sampling,1.0,10.0,722.0,4.0,0.09090909090909091,0.2,0.7841530054644809,0.11676082862523589,0.12500000000000003
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,oversampling,0.0,6.0,726.0,5.0,0.0,0.0,0.39672131147540984,-0.007456194855225883,0.0
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,undersampling,0.0,6.0,726.0,5.0,0.0,0.0,0.39672131147540984,-0.007456194855225883,0.0
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.39672131147540984,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,2,oversampling,1.0,6.0,726.0,4.0,0.14285714285714285,0.2,0.5967213114754099,0.16001823569637227,0.16666666666666666
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,2,undersampling,1.0,6.0,726.0,4.0,0.14285714285714285,0.2,0.5967213114754099,0.16001823569637227,0.16666666666666666
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Ibk,NO K-Param,best first,19,2,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.5967213114754099,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,19,best first,19,2,oversampling,1.0,6.0,726.0,4.0,0.14285714285714285,0.2,0.5950819672131148,0.16001823569637227,0.16666666666666666
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Ibk,9,best first,19,2,undersampling,1.0,6.0,726.0,4.0,0.14285714285714285,0.2,0.5959016393442623,0.16001823569637227,0.16666666666666666
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Ibk,1,best first,19,2,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.39672131147540984,0.0,NaN
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,oversampling,1.0,6.0,726.0,4.0,0.14285714285714285,0.2,0.5967213114754099,0.16001823569637227,0.16666666666666666
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,undersampling,1.0,6.0,726.0,4.0,0.14285714285714285,0.2,0.5967213114754099,0.16001823569637227,0.16666666666666666
syncope,3.0,7.727368347240726,1.083032490974729,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,smote,1.0,0.0,732.0,4.0,1.0,0.2,0.5967213114754099,0.3318223028105228,0.33333333333333337
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.39672131147540984,0.0,NaN
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,logistic,NO K-Param,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.5967213114754099,0.0,NaN
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,Ibk,1,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.39672131147540984,0.0,NaN
syncope,3.0,7.727368347240726,0.5444646098003629,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,No sampling,1.0,0.0,732.0,4.0,1.0,0.2,0.5967213114754099,0.3318223028105228,0.33333333333333337
syncope,3.0,7.727368347240726,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,oversampling,5.0,20.0,712.0,0.0,0.2,1.0,1.0,0.3257090576395242,0.33333333333333337
